id_empresa,ano,ingresos,ebitda,activos_totales,pasivos_totales,patrimonio,caja,gastos_intereses,cuentas_cobrar,inventario,cuentas_pagar
54,2021,1910324.2234179,217104.1444413052,1271530.2532269552,641463.7560580329,630066.4971689223,88012.75718370352,41813.595171524044,370610.65999305114,293754.82409283286,196684.11698978278
54,2022,2037533.4411711637,309780.901267388,1259652.7389384992,535088.9003948782,724563.838543621,86577.14015147657,33335.008343963535,335201.3396232713,308169.93500511994,238523.0859430249
54,2023,2173213.5691934936,277807.9375107581,2444365.4777490464,959381.6510878679,1484983.8266611784,193837.32873176865,59886.14249541448,458496.66047124274,324074.2190793927,225073.35728075795
55,2021,1881392.1729915729,200069.6470158334,1634843.2397852647,711256.1875899576,923587.0521953071,108525.25385330852,44999.86849743791,232405.93902435977,160813.40138958945,222137.04884587362
55,2022,1688747.0109308227,177672.22613198552,1791217.127091288,748889.9303710216,1042327.1967202665,121352.95240427065,47129.611177621,316307.4210720022,159422.6149991789,220156.9627106669
55,2023,1515827.7513151756,168530.3398681511,1490339.7335888392,619067.567931474,871272.1656573652,77221.53396038248,31431.51646220933,205602.4806423178,121184.146251018,182658.35006569215
56,2021,1710641.9518888858,191462.53535166458,1419585.585578478,645754.2344856902,773831.3510927877,195246.91356443075,41381.21483889617,413233.6190417386,328726.500095143,182473.36356822978
56,2022,1501400.0406869901,139304.78729761456,1514009.0004922978,744437.0456068491,769571.9548854487,58310.51270458328,52649.02377322442,151416.36746276318,130283.75336477764,190966.67744215226
56,2023,1317752.133744769,106500.07052035701,837494.3118004096,369745.40627493977,467748.9055254698,94433.26321635848,28572.164519909176,165559.3651686372,179563.6889984733,148903.69290761248
57,2021,2874823.8753260775,123132.17512072474,2448952.4817793225,1098784.5084675583,1350167.9733117642,237385.44333956047,77988.6695263501,615344.8409842174,148836.09228624965,358080.538481614
57,2022,2897538.9209640087,234199.57155678736,2299010.6599820256,1191327.6583448546,1107683.001637171,174872.29994664842,94652.9341344336,693733.8777332596,548670.1779516647,332492.9854878428
57,2023,2920433.446570352,212239.82589808368,2536012.596318509,1238887.823635388,1297124.772683121,259188.59991474127,102602.57232248086,595482.5201674083,251997.4195777236,429109.77254614414
58,2021,3949426.7230421407,595020.5502200647,4082308.6829939606,1891723.751314172,2190584.9316797885,334533.63857495616,69325.50375059049,786936.736360524,522686.12849630084,337686.02577839204
58,2022,4153718.460161159,386429.03815146716,4650872.49384339,2040626.729024478,2610245.7648189114,502125.106487114,98077.00525931342,729785.2346713564,572607.426559304,348092.9808529399
58,2023,4368577.582569695,576654.011771867,3584952.2571914154,1644994.3377529576,1939957.9194384578,238715.05819432976,71639.05350469264,793986.3547204006,768937.3617289119,336481.0381277373
59,2021,2817032.2565132063,178132.47449965915,2871331.0462142783,1714206.2131648648,1157124.8330494135,105547.70061666859,169953.5024480107,441321.33357015287,290531.293566547,400590.9046642991
59,2022,2751809.417079343,162958.6769678672,2483949.7542982884,1315457.04405459,1168492.7102436984,100882.52232959656,124467.04164932341,334067.82854342303,157783.20116374863,465478.72809349984
59,2023,2688096.684167682,155591.2020050736,1783408.8661912612,1094302.150437673,689106.7157535881,161026.54678012535,92929.9671071879,299076.12003029813,457234.9877399363,419879.78300097364
60,2021,1578363.728306877,127829.84465778894,1805236.9521760973,873909.1796289183,931327.772547179,84312.92625760713,43306.98500835982,186693.05705589004,281023.3591485798,182908.44925466122
60,2022,1644669.482777674,186098.02100277628,1476775.1335899443,598735.0216080935,878040.1119818508,75109.30136146785,29774.350950105283,289533.142744079,257963.35278127054,134829.5912974162
60,2023,1713760.6871400862,196890.85125630267,1619870.071978859,749373.0616377904,870497.0103410685,65975.52492325079,42307.54712246795,327550.44298363186,139666.4813296028,189869.2972313235
61,2021,2871911.834592534,266640.91420487524,1752861.6579254027,1076971.9963845073,675889.6615408955,267452.42432794615,64175.608834443476,429092.90416751907,231378.15133938438,344202.9961423841
61,2022,2913202.2829816896,295569.8838637854,2380243.5689601055,1324640.491373255,1055603.0775868506,328669.2777344788,85739.72537013484,333969.2768443573,581607.8193347607,394900.84297446185
61,2023,2955086.3781212927,297635.35309075,2839312.713151594,1225996.4677994538,1613316.2453521404,362407.26324647927,79644.59908280762,416703.29033539316,243120.53211867882,310921.859413081
62,2021,4598164.521313662,636540.3913525924,4164094.257129839,2118700.9375859248,2045393.3195439144,625270.7981206232,130147.59657856979,819561.178507148,714023.8383215243,379212.59275536623
62,2022,4773396.703434265,484168.94955127756,3407620.200928325,1283670.9358981177,2123949.265030207,224420.86912101944,76153.48799706444,697463.6544781661,907176.9876581912,503677.98702382715
62,2023,4955306.836617387,533039.8010161382,3991588.3148461264,1722012.248282336,2269576.0665637907,598176.9399694906,93566.45395158269,1000195.8704536934,640132.9928078983,575658.3807535076
63,2021,2858674.498705225,326983.9544852196,3013324.4527595104,1377745.0230757457,1635579.4296837647,194328.02894443888,80073.60966558446,307265.5491647265,171710.31616098998,353003.76163967425
63,2022,2996956.1943067564,420676.214573045,3365283.254148173,1594782.0235678782,1770501.230580295,203500.36635596154,85791.09662088158,303777.7125543628,155235.56840303208,363093.2586628665
63,2023,3141926.9436452887,331974.5648261618,2120917.369151776,1215560.8757327804,905356.4934189958,136933.495557108,63440.596041245175,722337.1171594069,560867.7985614078,350643.31951759156
64,2021,3087269.241937221,334824.41678176244,2069892.7481868775,1214760.452752972,855132.2954339054,252590.12205131113,90885.78558237533,597261.7030273614,259455.6538203946,384906.4242253847
64,2022,3170697.301952246,202258.59929279468,2426689.660904972,1373654.7009274622,1053034.9599775097,183640.9688201136,92680.69288637616,466552.59330587834,493915.25201302645,457710.84305476065
64,2023,3256379.8596001053,335940.35841736535,2012522.9479834484,981295.7192276571,1031227.2287557913,307603.0518547809,67953.80663972216,378786.1381013036,616727.7927312845,326902.163052606
65,2021,3444302.826229951,561955.0988876729,2352000.0079569207,826878.2203255995,1525121.7876313212,441885.2130355289,38852.621360655605,841557.2434130462,677514.3673305021,223094.40181695236
65,2022,3457271.7702507684,473781.0452904916,3855678.5395324384,1367829.795318927,2487848.7442135112,454698.8379013304,58493.27752672632,614854.5502817789,616138.0163190236,277697.0578209065
65,2023,3470289.546652913,457019.8351863149,3842425.8894739086,1367646.7451471167,2474779.144326792,491580.56842518033,53803.10644541421,557800.6096001646,640209.645612181,250335.42748237884
66,2021,1985058.1158027998,213008.58115871737,1336188.7165958858,483685.392852093,852503.3237437928,144894.8456501781,27355.118206836436,271834.5451824141,133847.4248234717,147600.37492650593
66,2022,2117794.9740052004,211029.23582168593,1500494.9750777027,582573.8970064168,917921.0780712859,151242.52594977425,33068.610012308214,516760.1142969888,417349.87537307455,229406.98165578817
66,2023,2259407.679914618,264791.72425176733,1927075.9548090068,935119.8067881293,991956.1480208775,122302.60161669574,43972.73094794553,375629.8107647585,183910.23784001544,177039.17773758408
67,2021,3482388.4757121606,510575.9517243047,3122028.5781854503,1209038.4432636953,1912990.134921755,138753.35979120855,57019.65229020088,591379.0178487938,376097.9246921141,355818.99383271404
67,2022,3538606.299307718,371885.5178086865,4055359.050505112,1632902.2374977842,2422456.8130073277,440448.59835152345,84194.28808419303,450173.6794380987,476676.9459537776,351035.80715669884
67,2023,3595731.673485832,518493.2761232553,2884897.3529256773,1249733.1652716973,1635164.18765398,251048.9506537592,70809.5218742953,433994.6608565062,433181.45552474645,250048.7170593885
68,2021,2173002.6403656285,246323.17418871334,2305631.6293319003,942451.5605765505,1363180.0687553496,154592.33136933728,43756.410443337016,468868.99445770343,154740.06308372642,213269.48275189745
68,2022,2142688.5130658126,335905.45212616277,2281885.9242134104,738022.2811840184,1543863.643029392,159490.35223889307,33001.92719234825,491883.8150196087,355971.0813895727,163456.70045742576
68,2023,2112797.2781715924,357614.4148788602,1951324.7657219805,656167.8988878891,1295156.8668340915,116944.84138866587,26088.22967196464,332729.50461624336,378456.7513150318,188981.15450656603
69,2021,3903468.79531318,592903.0195899872,2465944.1421152633,770619.5159980543,1695324.626117209,478651.5331575947,38850.52325986592,398254.76416022377,423938.0772716533,381781.909291567
69,2022,3644895.0250236336,387117.9837644437,3239908.302808676,1283776.5070390848,1956131.7957695911,424422.0174411926,60048.464834377235,815205.2985234389,571151.8171601406,215917.08823489278
69,2023,3403449.7110348083,481387.1257261726,4064416.6037739576,1910277.946855246,2154138.6569187115,421774.12775378407,90858.38202337414,575349.9385767651,321859.7204895518,321925.92622362816
70,2021,3153413.7861453933,513906.51485085924,2646493.5587723893,1375380.3132984042,1271113.245473985,200960.89579057926,74786.48818569211,714041.0750076637,398532.7741310141,248928.97729575748
70,2022,3344212.2204023143,446590.2289799283,3810147.3544692984,1313174.432169503,2496972.9222997953,374947.57112499594,65273.11782413617,624581.4961208066,597696.1797995372,228056.6623187046
70,2023,3546554.982484158,428068.57759186486,3242332.1238654586,1409981.6661603556,1832350.457705103,259304.59493459843,66040.96438160138,559157.6390000319,330470.80898240267,275702.8499551863
71,2021,3327666.029524093,327660.78765725554,2002131.9996012917,816225.2769805741,1185906.7226207177,227745.30456064673,45641.249079174166,591324.1795238658,580856.0705833432,296836.69730605494
71,2022,3484432.048949937,467661.4930108603,3573923.4835412074,1949729.3911569281,1624194.0923842792,184824.25379772286,112019.13887720647,382291.51899587654,497726.23590734357,258420.1324142293
71,2023,3648583.300135393,355697.4379764316,3534919.835172428,1835189.8268757265,1699730.0082967014,196157.7893723536,105565.98762004227,534482.3568147516,268821.65829916944,417868.1647796809
72,2021,2840360.0232963366,473584.21555450786,2678954.068069923,920796.9443878711,1758157.1236820521,257317.28566119916,43952.824953859315,394785.88918689627,177113.278726232,246495.89970953914
72,2022,3167113.5106793065,436605.20987314027,3475286.981292794,1495588.22902806,1979698.752264734,248290.55590033706,52620.104354682604,461965.9690912879,159322.7649299082,206804.6133992362
72,2023,3531456.543275289,559323.2013896917,3887477.7623120197,1393983.4378099341,2493494.3245020853,211261.41849651388,52843.10692721773,781500.4865114343,680403.1137628263,198958.40442845927
73,2021,4133547.9838078544,402651.8717986543,3745712.4877656563,1917383.3600982297,1828329.1276674266,535680.5797452417,91337.3094443835,573684.8977015527,638694.2065382769,301303.3788763953
73,2022,3949111.1029817015,398624.1687299372,3458513.1866441565,1557616.987512871,1900896.1991312855,442174.4200676018,81474.64342795245,476189.1326033843,583543.2334370586,441295.02624184196
73,2023,3772903.705190978,335809.2984824267,2919888.6193904574,1454064.4798471362,1465824.1395433212,433658.9235553452,78860.24752301165,908571.6965245169,620555.5493090947,299735.7465458414
74,2021,3226610.444905463,253187.3548017041,2197167.7118070563,1363438.1577147236,833729.5540923327,320132.8244566187,134102.1956511508,396159.1055254806,571066.5069934614,454053.6207683448
74,2022,3202421.931793151,210775.85920197208,3698519.5104402853,2232034.4632195774,1466485.0472207079,249658.47409217444,206797.95018286986,524578.7052004709,388364.2156030785,469035.6646422126
74,2023,3178414.749577944,262870.01223706536,2266431.5233549704,1454355.4967979193,812076.0265570511,333962.8064758854,125596.71813796663,504119.5975385955,293809.55612566345,534868.9183936485
75,2021,2442792.9191881977,242454.0076560597,2163194.8287518593,1069503.1033391743,1093691.725412685,85121.22407733025,78683.57788780202,557814.2515888169,190066.7062786964,333224.37898173084
75,2022,2408390.5650009853,102887.06408105587,2870062.284669693,1738286.6380410453,1131775.6466286478,157820.62914382768,154429.3970384089,329443.4175233404,134668.5071244526,300124.32248463517
75,2023,2374472.706230607,234008.15941215446,2802594.719110603,1511484.2409834005,1291110.4781272025,189349.6660076944,123200.79536753926,483101.74105526536,280081.9720033264,296209.0687911098
76,2021,3127551.7639351734,336352.316133083,3663625.514811978,2001250.2885605737,1662375.2262514045,175631.54974844956,121763.3436875983,694116.9078838897,523334.557641472,323186.0229317767
76,2022,3179068.2875045645,366348.33845449827,3031231.2634495646,1188278.555905042,1842952.7075445226,440919.9061190793,71444.82384624315,329337.6237747152,626302.2796545605,307451.4278485965
76,2023,3231433.3828646066,402903.46554124635,3566602.4658384155,1446078.9819139831,2120523.4839244327,165662.0329557584,76509.20464559774,589911.8709924715,292049.61460579064,295904.7310391963
77,2021,1458098.9649331681,158350.25778517663,876697.1523723045,333062.4898807796,543634.6624915248,126038.30840272312,12360.070953574426,359724.0706218897,123019.28549461007,136106.6708439762
77,2022,1480448.1254347195,162911.305681066,1503807.2024144318,499531.6390457433,1004275.5633686886,113076.24066643613,23479.7445916766,189469.01992863286,162489.29175466823,155098.23884723504
77,2023,1503139.8449717935,229183.87806458038,997407.1796901317,322659.13332276983,674748.0463673619,122980.60369307158,16971.36909361929,366526.8304296039,126896.24523603507,120348.64104425207
78,2021,4004370.5772765167,388146.83070200373,3542817.444225637,1469537.6094243478,2073279.834801289,571096.5744019072,61392.39228376298,593988.8292555244,452920.89822993695,269414.05083403946
78,2022,4068066.0001794654,473402.9186306151,4297881.741354483,1711551.7707182823,2586329.970636201,228855.66252223155,63033.963928138764,751256.5761869587,416320.5367660615,350440.747285809
78,2023,4132774.5927730035,530001.7335687174,3354013.346035182,1692642.708178224,1661370.637856958,211253.4360514598,84352.94234063035,935269.4172314889,542184.0467794134,394506.20182615437
